questionId,title,titleSlug,difficulty,topic
558,Logical OR of Two Binary Grids Represented as Quad-Trees,logical-or-of-two-binary-grids-represented-as-quad-trees,MEDIUM,Recursion
679,24 Game,24-game,HARD,Recursion
681,Next Closest Time,next-closest-time,MEDIUM,Recursion
736,Parse Lisp Expression,parse-lisp-expression,HARD,Recursion
756,Pyramid Transition Matrix,pyramid-transition-matrix,MEDIUM,Recursion
761,Special Binary String,special-binary-string,HARD,Recursion
770,Basic Calculator IV,basic-calculator-iv,HARD,Recursion
772,Basic Calculator III,basic-calculator-iii,HARD,Recursion
779,K-th Symbol in Grammar,k-th-symbol-in-grammar,MEDIUM,Recursion
784,Letter Case Permutation,letter-case-permutation,MEDIUM,Recursion
797,All Paths From Source to Target,all-paths-from-source-to-target,MEDIUM,Recursion
816,Ambiguous Coordinates,ambiguous-coordinates,MEDIUM,Recursion
842,Split Array into Fibonacci Sequence,split-array-into-fibonacci-sequence,MEDIUM,Recursion
889,Construct Binary Tree from Preorder and Postorder Traversal,construct-binary-tree-from-preorder-and-postorder-traversal,MEDIUM,Recursion
912,Sort an Array,sort-an-array,MEDIUM,Recursion
932,Beautiful Array,beautiful-array,MEDIUM,Recursion
949,Largest Time for Given Digits,largest-time-for-given-digits,MEDIUM,Recursion
967,Numbers With Same Consecutive Differences,numbers-with-same-consecutive-differences,MEDIUM,Recursion
973,K Closest Points to Origin,k-closest-points-to-origin,MEDIUM,Recursion
980,Unique Paths III,unique-paths-iii,HARD,Recursion
988,Smallest String Starting From Leaf,smallest-string-starting-from-leaf,MEDIUM,Recursion
1079,Letter Tile Possibilities,letter-tile-possibilities,MEDIUM,Recursion
1087,Brace Expansion,brace-expansion,MEDIUM,Recursion
1088,Confusing Number II,confusing-number-ii,HARD,Recursion
1096,Brace Expansion II,brace-expansion-ii,HARD,Recursion
1106,Parsing A Boolean Expression,parsing-a-boolean-expression,HARD,Recursion
1215,Stepping Numbers,stepping-numbers,MEDIUM,Recursion
1219,Path with Maximum Gold,path-with-maximum-gold,MEDIUM,Recursion
1238,Circular Permutation in Binary Representation,circular-permutation-in-binary-representation,MEDIUM,Recursion
1239,Maximum Length of a Concatenated String with Unique Characters,maximum-length-of-a-concatenated-string-with-unique-characters,MEDIUM,Recursion
1240,Tiling a Rectangle with the Fewest Squares,tiling-a-rectangle-with-the-fewest-squares,HARD,Recursion
1265,Print Immutable Linked List in Reverse,print-immutable-linked-list-in-reverse,MEDIUM,Recursion
1274,Number of Ships in a Rectangle,number-of-ships-in-a-rectangle,HARD,Recursion
1286,Iterator for Combination,iterator-for-combination,MEDIUM,Recursion
1307,Verbal Arithmetic Puzzle,verbal-arithmetic-puzzle,HARD,Recursion
1415,The k-th Lexicographical String of All Happy Strings of Length n,the-k-th-lexicographical-string-of-all-happy-strings-of-length-n,MEDIUM,Recursion
1545,Find Kth Bit in Nth Binary String,find-kth-bit-in-nth-binary-string,MEDIUM,Recursion
1593,Split a String Into the Max Number of Unique Substrings,split-a-string-into-the-max-number-of-unique-substrings,MEDIUM,Recursion
1601,Maximum Number of Achievable Transfer Requests,maximum-number-of-achievable-transfer-requests,HARD,Recursion
1718,Construct the Lexicographically Largest Valid Sequence,construct-the-lexicographically-largest-valid-sequence,MEDIUM,Recursion
1738,Find Kth Largest XOR Coordinate Value,find-kth-largest-xor-coordinate-value,MEDIUM,Recursion
1756,Design Most Recently Used Queue,design-most-recently-used-queue,MEDIUM,Recursion
1763,Longest Nice Substring,longest-nice-substring,EASY,Recursion
1808,Maximize Number of Nice Divisors,maximize-number-of-nice-divisors,HARD,Recursion
1823,Find the Winner of the Circular Game,find-the-winner-of-the-circular-game,MEDIUM,Recursion
1849,Splitting a String Into Descending Consecutive Values,splitting-a-string-into-descending-consecutive-values,MEDIUM,Recursion
1863,Sum of All Subset XOR Totals,sum-of-all-subset-xor-totals,EASY,Recursion
1922,Count Good Numbers,count-good-numbers,MEDIUM,Recursion
1969,Minimum Non-Zero Product of the Array Elements,minimum-non-zero-product-of-the-array-elements,MEDIUM,Recursion
1980,Find Unique Binary String,find-unique-binary-string,MEDIUM,Recursion
1982,Find Array Given Subset Sums,find-array-given-subset-sums,HARD,Recursion
1985,Find the Kth Largest Integer in the Array,find-the-kth-largest-integer-in-the-array,MEDIUM,Recursion
2014,Longest Subsequence Repeated k Times,longest-subsequence-repeated-k-times,HARD,Recursion
2044,Count Number of Maximum Bitwise-OR Subsets,count-number-of-maximum-bitwise-or-subsets,MEDIUM,Recursion
2048,Next Greater Numerically Balanced Number,next-greater-numerically-balanced-number,MEDIUM,Recursion
2056,Number of Valid Move Combinations On Chessboard,number-of-valid-move-combinations-on-chessboard,HARD,Recursion
2065,Maximum Path Quality of a Graph,maximum-path-quality-of-a-graph,HARD,Recursion
2094,Finding 3-Digit Even Numbers,finding-3-digit-even-numbers,EASY,Recursion
2151,Maximum Good People Based on Statements,maximum-good-people-based-on-statements,HARD,Recursion
2178,Maximum Split of Positive Even Integers,maximum-split-of-positive-even-integers,MEDIUM,Recursion
2212,Maximum Points in an Archery Competition,maximum-points-in-an-archery-competition,MEDIUM,Recursion
2343,Query Kth Smallest Trimmed Number,query-kth-smallest-trimmed-number,MEDIUM,Recursion
2375,Construct Smallest Number From DI String,construct-smallest-number-from-di-string,MEDIUM,Recursion
2397,Maximum Rows Covered by Columns,maximum-rows-covered-by-columns,MEDIUM,Recursion
2550,Count Collisions of Monkeys on a Polygon,count-collisions-of-monkeys-on-a-polygon,MEDIUM,Recursion
2613,Beautiful Pairs,beautiful-pairs,HARD,Recursion
2664,The Knight’s Tour,the-knights-tour,MEDIUM,Recursion
2698,Find the Punishment Number of an Integer,find-the-punishment-number-of-an-integer,MEDIUM,Recursion
2792,Count Nodes That Are Great Enough,count-nodes-that-are-great-enough,HARD,Recursion
3211,Generate Binary Strings Without Adjacent Zeros,generate-binary-strings-without-adjacent-zeros,MEDIUM,Recursion
3304,Find the K-th Character in String Game I,find-the-k-th-character-in-string-game-i,EASY,Recursion
3307,Find the K-th Character in String Game II,find-the-k-th-character-in-string-game-ii,HARD,Recursion
3348,Smallest Divisible Digit Product II,smallest-divisible-digit-product-ii,HARD,Recursion
3437,Permutations III,permutations-iii,MEDIUM,Recursion
3483,Unique 3-Digit Even Numbers,unique-3-digit-even-numbers,EASY,Recursion
3537,Fill a Special Grid,fill-a-special-grid,MEDIUM,Recursion
3565,Sequential Grid Path Cover,sequential-grid-path-cover,MEDIUM,Recursion
3566,Partition Array into Two Equal Product Subsets,partition-array-into-two-equal-product-subsets,MEDIUM,Recursion
3624,Number of Integers With Popcount-Depth Equal to K II,number-of-integers-with-popcount-depth-equal-to-k-ii,HARD,Recursion
3646,Next Special Palindrome Number,next-special-palindrome-number,HARD,Recursion
3653,XOR After Range Multiplication Queries I,xor-after-range-multiplication-queries-i,MEDIUM,Recursion
3655,XOR After Range Multiplication Queries II,xor-after-range-multiplication-queries-ii,HARD,Recursion
3669,Balanced K-Factor Decomposition,balanced-k-factor-decomposition,MEDIUM,Recursion
3719,Longest Balanced Subarray I,longest-balanced-subarray-i,MEDIUM,Recursion
3721,Longest Balanced Subarray II,longest-balanced-subarray-ii,HARD,Recursion
3737,Count Subarrays With Majority Element I,count-subarrays-with-majority-element-i,MEDIUM,Recursion
3739,Count Subarrays With Majority Element II,count-subarrays-with-majority-element-ii,HARD,Recursion
3749,Evaluate Valid Expressions,evaluate-valid-expressions,HARD,Recursion
3782,Last Remaining Integer After Alternating Deletion Operations,last-remaining-integer-after-alternating-deletion-operations,HARD,Recursion
3799,Word Squares II,word-squares-ii,MEDIUM,Recursion
3841,Palindromic Path Queries in a Tree,palindromic-path-queries-in-a-tree,HARD,Recursion
127,Word Ladder,word-ladder,HARD,Graphs
128,Longest Consecutive Sequence,longest-consecutive-sequence,MEDIUM,Graphs
130,Surrounded Regions,surrounded-regions,MEDIUM,Graphs
133,Clone Graph,clone-graph,MEDIUM,Graphs
200,Number of Islands,number-of-islands,MEDIUM,Graphs
207,Course Schedule,course-schedule,MEDIUM,Graphs
210,Course Schedule II,course-schedule-ii,MEDIUM,Graphs
211,Design Add and Search Words Data Structure,design-add-and-search-words-data-structure,MEDIUM,Graphs
261,Graph Valid Tree,graph-valid-tree,MEDIUM,Graphs
269,Alien Dictionary,alien-dictionary,HARD,Graphs
286,Walls and Gates,walls-and-gates,MEDIUM,Graphs
305,Number of Islands II,number-of-islands-ii,HARD,Graphs
310,Minimum Height Trees,minimum-height-trees,MEDIUM,Graphs
317,Shortest Distance from All Buildings,shortest-distance-from-all-buildings,HARD,Graphs
323,Number of Connected Components in an Undirected Graph,number-of-connected-components-in-an-undirected-graph,MEDIUM,Graphs
332,Reconstruct Itinerary,reconstruct-itinerary,HARD,Graphs
339,Nested List Weight Sum,nested-list-weight-sum,MEDIUM,Graphs
365,Water and Jug Problem,water-and-jug-problem,MEDIUM,Graphs
386,Lexicographical Numbers,lexicographical-numbers,MEDIUM,Graphs
399,Evaluate Division,evaluate-division,MEDIUM,Graphs
407,Trapping Rain Water II,trapping-rain-water-ii,HARD,Graphs
417,Pacific Atlantic Water Flow,pacific-atlantic-water-flow,MEDIUM,Graphs
419,Battleships in a Board,battleships-in-a-board,MEDIUM,Graphs
430,Flatten a Multilevel Doubly Linked List,flatten-a-multilevel-doubly-linked-list,MEDIUM,Graphs
433,Minimum Genetic Mutation,minimum-genetic-mutation,MEDIUM,Graphs
444,Sequence Reconstruction,sequence-reconstruction,MEDIUM,Graphs
463,Island Perimeter,island-perimeter,EASY,Graphs
490,The Maze,the-maze,MEDIUM,Graphs
499,The Maze III,the-maze-iii,HARD,Graphs
505,The Maze II,the-maze-ii,MEDIUM,Graphs
529,Minesweeper,minesweeper,MEDIUM,Graphs
547,Number of Provinces,number-of-provinces,MEDIUM,Graphs
565,Array Nesting,array-nesting,MEDIUM,Graphs
631,Design Excel Sum Formula,design-excel-sum-formula,HARD,Graphs
642,Design Search Autocomplete System,design-search-autocomplete-system,HARD,Graphs
672,Bulb Switcher II,bulb-switcher-ii,MEDIUM,Graphs
675,Cut Off Trees for Golf Event,cut-off-trees-for-golf-event,HARD,Graphs
676,Implement Magic Dictionary,implement-magic-dictionary,MEDIUM,Graphs
684,Redundant Connection,redundant-connection,MEDIUM,Graphs
685,Redundant Connection II,redundant-connection-ii,HARD,Graphs
694,Number of Distinct Islands,number-of-distinct-islands,MEDIUM,Graphs
695,Max Area of Island,max-area-of-island,MEDIUM,Graphs
711,Number of Distinct Islands II,number-of-distinct-islands-ii,HARD,Graphs
721,Accounts Merge,accounts-merge,MEDIUM,Graphs
733,Flood Fill,flood-fill,EASY,Graphs
737,Sentence Similarity II,sentence-similarity-ii,MEDIUM,Graphs
743,Network Delay Time,network-delay-time,MEDIUM,Graphs
749,Contain Virus,contain-virus,HARD,Graphs
752,Open the Lock,open-the-lock,MEDIUM,Graphs
753,Cracking the Safe,cracking-the-safe,HARD,Graphs
765,Couples Holding Hands,couples-holding-hands,HARD,Graphs
785,Is Graph Bipartite?,is-graph-bipartite,MEDIUM,Graphs
802,Find Eventual Safe States,find-eventual-safe-states,MEDIUM,Graphs
803,Bricks Falling When Hit,bricks-falling-when-hit,HARD,Graphs
815,Bus Routes,bus-routes,HARD,Graphs
827,Making A Large Island,making-a-large-island,HARD,Graphs
839,Similar String Groups,similar-string-groups,HARD,Graphs
841,Keys and Rooms,keys-and-rooms,MEDIUM,Graphs
851,Loud and Rich,loud-and-rich,MEDIUM,Graphs
854,K-Similar Strings,k-similar-strings,HARD,Graphs
864,Shortest Path to Get All Keys,shortest-path-to-get-all-keys,HARD,Graphs
886,Possible Bipartition,possible-bipartition,MEDIUM,Graphs
909,Snakes and Ladders,snakes-and-ladders,MEDIUM,Graphs
924,Minimize Malware Spread,minimize-malware-spread,HARD,Graphs
928,Minimize Malware Spread II,minimize-malware-spread-ii,HARD,Graphs
934,Shortest Bridge,shortest-bridge,MEDIUM,Graphs
947,Most Stones Removed with Same Row or Column,most-stones-removed-with-same-row-or-column,MEDIUM,Graphs
952,Largest Component Size by Common Factor,largest-component-size-by-common-factor,HARD,Graphs
959,Regions Cut By Slashes,regions-cut-by-slashes,MEDIUM,Graphs
990,Satisfiability of Equality Equations,satisfiability-of-equality-equations,MEDIUM,Graphs
994,Rotting Oranges,rotting-oranges,MEDIUM,Graphs
1020,Number of Enclaves,number-of-enclaves,MEDIUM,Graphs
1034,Coloring A Border,coloring-a-border,MEDIUM,Graphs
1036,Escape a Large Maze,escape-a-large-maze,HARD,Graphs
1042,Flower Planting With No Adjacent,flower-planting-with-no-adjacent,MEDIUM,Graphs
1059,All Paths from Source Lead to Destination,all-paths-from-source-lead-to-destination,MEDIUM,Graphs
1061,Lexicographically Smallest Equivalent String,lexicographically-smallest-equivalent-string,MEDIUM,Graphs
1091,Shortest Path in Binary Matrix,shortest-path-in-binary-matrix,MEDIUM,Graphs
1101,The Earliest Moment When Everyone Become Friends,the-earliest-moment-when-everyone-become-friends,MEDIUM,Graphs
1129,Shortest Path with Alternating Colors,shortest-path-with-alternating-colors,MEDIUM,Graphs
1135,Connecting Cities With Minimum Cost,connecting-cities-with-minimum-cost,MEDIUM,Graphs
1136,Parallel Courses,parallel-courses,MEDIUM,Graphs
1168,Optimize Water Distribution in a Village,optimize-water-distribution-in-a-village,HARD,Graphs
1192,Critical Connections in a Network,critical-connections-in-a-network,HARD,Graphs
1197,Minimum Knight Moves,minimum-knight-moves,MEDIUM,Graphs
1202,Smallest String With Swaps,smallest-string-with-swaps,MEDIUM,Graphs
1203,Sort Items by Groups Respecting Dependencies,sort-items-by-groups-respecting-dependencies,HARD,Graphs
1210,Minimum Moves to Reach Target with Rotations,minimum-moves-to-reach-target-with-rotations,HARD,Graphs
1233,Remove Sub-Folders from the Filesystem,remove-sub-folders-from-the-filesystem,MEDIUM,Graphs
1236,Web Crawler,web-crawler,MEDIUM,Graphs
1242,Web Crawler Multithreaded,web-crawler-multithreaded,MEDIUM,Graphs
1245,Tree Diameter,tree-diameter,MEDIUM,Graphs
1254,Number of Closed Islands,number-of-closed-islands,MEDIUM,Graphs
1258,Synonymous Sentences,synonymous-sentences,MEDIUM,Graphs
1263,Minimum Moves to Move a Box to Their Target Location,minimum-moves-to-move-a-box-to-their-target-location,HARD,Graphs
1267,Count Servers that Communicate,count-servers-that-communicate,MEDIUM,Graphs
1284,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,HARD,Graphs
1293,Shortest Path in a Grid with Obstacles Elimination,shortest-path-in-a-grid-with-obstacles-elimination,HARD,Graphs
1298,Maximum Candies You Can Get from Boxes,maximum-candies-you-can-get-from-boxes,HARD,Graphs
1306,Jump Game III,jump-game-iii,MEDIUM,Graphs
1311,Get Watched Videos by Your Friends,get-watched-videos-by-your-friends,MEDIUM,Graphs
1319,Number of Operations to Make Network Connected,number-of-operations-to-make-network-connected,MEDIUM,Graphs
1345,Jump Game IV,jump-game-iv,HARD,Graphs
1361,Validate Binary Tree Nodes,validate-binary-tree-nodes,MEDIUM,Graphs
1368,Minimum Cost to Make at Least One Valid Path in a Grid,minimum-cost-to-make-at-least-one-valid-path-in-a-grid,HARD,Graphs
1391,Check if There is a Valid Path in a Grid,check-if-there-is-a-valid-path-in-a-grid,MEDIUM,Graphs
1462,Course Schedule IV,course-schedule-iv,MEDIUM,Graphs
1466,Reorder Routes to Make All Paths Lead to the City Zero,reorder-routes-to-make-all-paths-lead-to-the-city-zero,MEDIUM,Graphs
1489,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree,HARD,Graphs
1559,Detect Cycles in 2D Grid,detect-cycles-in-2d-grid,MEDIUM,Graphs
1568,Minimum Number of Days to Disconnect Island,minimum-number-of-days-to-disconnect-island,HARD,Graphs
1579,Remove Max Number of Edges to Keep Graph Fully Traversable,remove-max-number-of-edges-to-keep-graph-fully-traversable,HARD,Graphs
1584,Min Cost to Connect All Points,min-cost-to-connect-all-points,MEDIUM,Graphs
1591,Strange Printer II,strange-printer-ii,HARD,Graphs
